aspect_ratio,extent,solidity,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,entropy,contrast,homogeneity,clase,filename,class_name
0.6287164612037709,0.9981222707058338,1.0,0.7445112714865056,0.18497258692909913,0.006437080137465383,6.078012030076545e-33,4.262174411132514e-33,1.7308739716258885e-65,-2.4078860578241827e-34,1.3077120808668007e-65,5.770978,7377.887836403053,0.00013552177810138182,0,1015.jpg,Leaf 0
0.6211372064276885,0.9983875431249193,1.0,0.7424369253266822,0.18595505629512457,0.00680150518394518,0.0,0.0,0.0,0.0,0.0,5.9803076,7406.099569298388,0.0001350056105827023,0,1016.jpg,Leaf 0
0.6547231270358306,0.9986283745946345,1.0,0.7511573309373223,0.18186136736378908,0.005295779161649287,3.98415674466469e-32,1.1923388797901626e-32,2.7147930598882974e-65,-1.9046855699940389e-34,2.5845506514076723e-64,5.9587064,7714.435815690562,0.00012961030638947724,0,1017.jpg,Leaf 0
0.5659314875645237,0.9987005765790163,0.9999986363547815,0.724489773335174,0.1944466457446528,0.010031777857915281,2.1940384373054359e-13,2.0494575248995898e-14,3.591584792035144e-28,-1.2174993858337237e-15,1.3265355495739852e-27,5.895835,6927.412770472857,0.00014433320200865442,0,1018.jpg,Leaf 0
0.5538033395176253,0.9986990456301296,1.0,0.720554263481167,0.1966638985212139,0.01089891120378455,1.1303288301004346e-32,1.547681013522133e-32,-4.6539478900270234e-65,1.58669859788796e-33,1.9934258928562797e-64,6.081809,7002.534177308877,0.00014278505318642598,0,1019.jpg,Leaf 0
0.73821609862219,0.9982932309081921,1.0,0.767554120867627,0.17441597582272153,0.002643154844414401,0.0,0.0,0.0,0.0,0.0,5.7719316,7508.088140547274,0.0001331719619324003,0,1020.jpg,Leaf 0
0.7380352644836272,0.9980236682207951,1.0,0.7675210250711046,0.17443068343510523,0.0026482855458601243,4.166693929718299e-33,2.205896786321452e-33,6.163575467077525e-66,-6.811124886981404e-35,2.595189670348432e-66,5.79828,7044.279694199089,0.00014193900645610643,0,1021.jpg,Leaf 0
0.5114914425427873,0.9985554469933196,1.0,0.703252424350896,0.2056027756189976,0.014494723564458117,2.725749338181792e-32,2.708178028991257e-32,6.649090677879924e-64,2.4989117026163518e-33,3.1511117534678065e-64,5.982192,6660.727168715705,0.00015011122111036363,0,1022.jpg,Leaf 0
0.5897803247373448,0.9987131151661388,1.0,0.7330416633055358,0.19047454495097363,0.008502774496502713,7.069707234251853e-33,2.7191181670199432e-33,8.576580183212761e-66,-1.5043873139877247e-34,8.280836038964044e-66,6.0637,7008.190629663215,0.0001426698249249998,0,1023.jpg,Leaf 0
0.6136733586543679,0.9985737128514085,1.0,0.7403214484517011,0.18696267683901363,0.00717726475303167,0.0,0.0,0.0,0.0,0.0,5.933975,7102.0931469987045,0.00014078373735286487,0,1024.jpg,Leaf 0
0.5990028490028491,0.9980995355549458,1.0,0.7359160632521454,0.18907959418027134,0.007973315157598311,0.0,0.0,0.0,0.0,0.0,5.621854,7012.054483395659,0.0001425912207537576,0,1025.jpg,Leaf 0
0.6262924667651403,0.9987218552684956,1.0,0.7438757694538538,0.18527299658027563,0.006548305484057057,3.962872334390149e-33,2.0360964752556281e-32,1.4649308175137223e-64,5.63957952976807e-34,1.0950101101211554e-64,5.985507,6593.30880409115,0.00015164591615418342,0,1026.jpg,Leaf 0
0.591179385530228,0.998666652267065,1.0,0.7334872890013209,0.1902575660021805,0.008420163643296308,7.244952375867908e-33,1.930366505516483e-32,2.280795302565893e-64,1.4500831082626362e-33,-9.684082512838197e-66,6.0528727,7389.000386707251,0.00013531799021265927,0,1027.jpg,Leaf 0
0.6072507552870091,0.9984013467406172,1.0,0.7384296687192841,0.18786863830450057,0.007516847480609507,1.633618604919007e-32,2.1749360124661338e-32,3.653795444434512e-64,1.7649816815057997e-33,1.8592406791024237e-64,5.933545,7588.891812540803,0.00013175418368252585,0,1028.jpg,Leaf 0
0.5751633986928104,0.9982107843137255,1.0,0.7281708142174893,0.19286351867931653,0.009418559059589307,8.017163520633825e-33,8.907959467370918e-34,-2.3805522561696955e-66,-8.645108832777998e-35,-0.0,5.812808,7453.9876366764365,0.00013413838476140216,0,1029.jpg,Leaf 0
0.6436708860759494,0.9983844267702227,1.0,0.7484296534121236,0.18313158973003604,0.0057594013792724805,5.973573479604514e-33,3.4646726181706177e-32,4.957779494445146e-64,2.4061828202875366e-33,5.141813863849355e-65,5.7830563,8278.744866264551,0.00012077666838195162,0,1030.jpg,Leaf 0
0.5853877185118781,0.9987864169303076,1.0,0.7316214185359448,0.1911678378548643,0.008767364452325909,2.994354009048876e-33,5.988708018097752e-34,3.5864623726028315e-67,-0.0,7.172924745205662e-67,5.822344,7157.317163378917,0.00013969763803088788,0,1031.jpg,Leaf 0
0.5760797342192691,0.9981829120156954,1.0,0.7284821403203148,0.19270986888441186,0.009359315787669447,3.924356579841639e-33,2.7519346970673747e-33,7.215713153314444e-66,-1.8746510141693826e-34,5.451624680562415e-66,5.698246,7797.883849714649,0.00012822347649613845,0,1032.jpg,Leaf 0
0.6078107810781078,0.9985454654062691,1.0,0.7386024764345276,0.18778568917018287,0.007485687279342756,6.764918330839995e-33,7.51657592315555e-34,1.429196518642177e-66,-1.8209328047313942e-35,9.112144786788831e-67,5.8985195,7131.490606641773,0.00014020347942257367,0,1033.jpg,Leaf 0
0.6054817275747508,0.9977988324241555,1.0,0.7378742109058434,0.1881355258069722,0.007617198292888122,0.0,0.0,0.0,0.0,0.0,5.556286,7725.507949337042,0.00012942457401934117,0,1034.jpg,Leaf 0
0.6820652173913043,0.9977673845680082,1.0,0.7572781005880445,0.17904435758698065,0.004279104205956836,1.943225981826439e-34,4.858064954566099e-33,-1.3216445257558655e-66,1.9067378994441899e-34,4.5313526597343955e-66,5.161166,6476.791162902486,0.00015437360897444134,0,1035.jpg,Leaf 0
0.6993689041881813,0.9986064026409164,1.0,0.7607849094126717,0.1774508158965184,0.0037110142845622955,0.0,0.0,0.0,0.0,0.0,5.745659,7532.385887687764,0.0001327424367885304,0,1036.jpg,Leaf 0
0.7131669114047968,0.9988245178893999,1.0,0.7633564422834285,0.17629158101121858,0.003300943757657279,2.6902612346505707e-33,2.6902612346505707e-33,4.342503306398168e-66,-1.2365267133110606e-34,5.79000440853089e-66,6.0887003,7038.736045802765,0.0001420507805255313,0,1037.jpg,Leaf 0
0.6618470149253731,0.9988291891493905,1.0,0.7528428450022416,0.18108105988358014,0.005012572470782986,1.6537682613538164e-32,1.6417079640969062e-32,2.3685135194544558e-64,1.1623214092284369e-33,1.3067660796990101e-64,5.6924095,7658.984549517689,0.00013054856619299122,0,1038.jpg,Leaf 0
0.6279656739020697,0.998691751705511,1.0,0.7443300978930028,0.18505817764667323,0.006468751336129889,0.0,0.0,0.0,0.0,0.0,6.020292,7086.401757731383,0.00014109543019896355,0,1039.jpg,Leaf 0
0.5606000789577577,0.9989012638801621,1.0,0.7230726089498917,0.1953984766656981,0.010402786905497587,0.0,0.0,0.0,0.0,0.0,6.063331,6071.35033042277,0.00016468088064516823,0,1040.jpg,Leaf 0
0.5224634023220596,0.9985295085924983,1.0,0.7080258364689022,0.2030929866036249,0.01346898342980239,0.0,0.0,0.0,0.0,0.0,6.0024867,7393.381562527835,0.00013523781421662817,0,1041.jpg,Leaf 0
0.6654761904761904,0.9985108399352586,1.0,0.7536668405082064,0.18070086196523516,0.004875023737201209,7.155329184167004e-33,1.8603855878834206e-32,2.0354066248881774e-64,8.228621683077181e-34,6.814215125482963e-65,5.850418,7419.728764479163,0.00013475765409816682,0,1042.jpg,Leaf 0
0.5836594911937377,0.9986729503315984,1.0,0.731048052880895,0.1914484897412565,0.008874746446430213,0.0,0.0,0.0,0.0,0.0,5.90762,7347.071833869164,0.00013609012304299222,0,1043.jpg,Leaf 0
0.6678476527900797,0.9977891751814356,1.0,0.7541823377954573,0.18046342996807097,0.0047892717780630804,0.0,0.0,0.0,0.0,0.0,5.6151,7760.463319151557,0.00012884168344034832,0,1044.jpg,Leaf 0
0.6098622189992748,0.9980866384591706,1.0,0.7391886549152432,0.1875046075517774,0.007380200075368269,0.0,0.0,0.0,0.0,0.0,5.624623,7274.7531959268945,0.00013744281493218037,0,1045.jpg,Leaf 0
0.570473005255614,0.9986850961288366,1.0,0.7265763353792223,0.19365251116962817,0.00972351730452521,1.3716027033163035e-33,2.0170627989945632e-33,-1.907332646689153e-66,-1.9094238744277022e-34,2.7600991201235516e-66,6.017741,7076.233474761451,0.00014129815040950114,0,1046.jpg,Leaf 0
0.6504934210526315,0.9979144487324506,1.0,0.7501091929896364,0.182348370405098,0.00547315041161705,0.0,0.0,0.0,0.0,0.0,5.4784355,7059.999496665192,0.00014162300967055522,0,1047.jpg,Leaf 0
0.5918843283582089,0.9987459275725392,1.0,0.7337157782010924,0.19014641487973705,0.00837788131383932,2.873951333655233e-33,1.3183262998418502e-34,3.6845265736519724e-68,-7.240045045540176e-36,-7.230014408675568e-68,5.951727,7462.740129937869,0.00013398108489722088,0,1048.jpg,Leaf 0
0.6512900703674745,0.9980185975875886,1.0,0.7503072487570838,0.18225624222543235,0.005439560052357697,0.0,0.0,0.0,0.0,0.0,5.5273676,7134.09005866765,0.00014015240056924132,0,1049.jpg,Leaf 0
0.667420814479638,0.99858741084439,1.0,0.7541100736630059,0.18049669441600386,0.0048012789173265125,6.768885602756403e-33,6.768885602756403e-33,2.552480200974279e-65,4.138452549007315e-34,3.804939430023769e-65,5.624579,7275.659590504013,0.00013742569479339016,0,1050.jpg,Leaf 0
0.6633663366336634,0.9986212136968258,1.0,0.7531871932264046,0.18092207376011551,0.004955018995882919,2.484277705478611e-32,9.937110821914444e-33,4.937308574350458e-65,0.0,1.4811925723051372e-64,5.879896,7326.539198538677,0.0001364714637349779,0,1051.jpg,Leaf 0
0.6320261437908496,0.9983129549648194,1.0,0.7454068588719361,0.18455010130799931,0.006280962115015038,8.89112995817905e-33,8.89112995817905e-33,7.9052191933229e-65,7.046444654160769e-34,0.0,5.822694,7317.15098128235,0.000136646538525606,0,1052.jpg,Leaf 0
0.6096345514950167,0.9978081689554347,1.0,0.7391094732746509,0.18754255032420464,0.007394430404329051,2.0606515301199272e-33,2.2896128112443635e-34,1.5726980476242953e-67,0.0,0.0,5.315726,7492.6337204968495,0.0001334466077871894,0,1053.jpg,Leaf 0
0.6948738812042311,0.9980163229372903,1.0,0.7598941659412836,0.17785418838537545,0.0038543345484428576,7.743959152288775e-34,7.743959152288775e-34,5.996890335231706e-67,-4.807704400470836e-35,0.0,5.764978,7589.148852029597,0.00013174972184275426,0,1054.jpg,Leaf 0
0.7346938775510204,0.9978109012199922,1.0,0.7669875523128517,0.17466793128044886,0.0027311084400138226,0.0,0.0,0.0,0.0,0.0,5.8904653,8187.932795161593,0.00012211603453271067,0,1055.jpg,Leaf 0
0.5857332742578644,0.9988008394793941,1.0,0.7317351294410945,0.1911122307317868,0.008746106957501923,0.0,0.0,0.0,0.0,0.0,6.2237053,7777.35928365209,0.0001285618166419385,0,1056.jpg,Leaf 0
0.6641221374045801,0.9972692419952978,1.0,0.7533191221206352,0.18086120049030868,0.004932996065017872,4.556640724793873e-33,4.556640724793873e-33,2.0762974694850036e-65,3.200369860934215e-34,0.0,5.7521734,7434.1487300243025,0.00013449630078842168,0,1057.jpg,Leaf 0
0.6329896907216495,0.9982276846845839,1.0,0.7456597094850905,0.1844310049239479,0.006237017799479526,1.2112612314270453e-33,5.201298229069078e-33,1.2055028872118797e-65,4.017682369033841e-34,-5.011675441150376e-66,6.0252895,7242.706332960336,0.000138050875343993,0,1058.jpg,Leaf 0
0.6066822977725674,0.9984482162982596,1.0,0.7382623661360831,0.18794898192633255,0.0075470420293671315,1.2113569923718639e-32,1.6127533922110616e-32,2.0090335501338576e-64,1.3113909947803133e-33,1.0223004979055483e-64,6.087212,7366.271573802137,0.00013573546054091164,0,1059.jpg,Leaf 0
0.7078965758211041,0.9983147109932857,1.0,0.7623863350566903,0.17672798216276472,0.003455001901544726,3.7310325376022856e-33,9.616063241243003e-34,1.2975204091464953e-66,-1.5826303414768167e-35,-1.2782869253165015e-66,5.9150233,7133.168572840198,0.00014017050337260085,0,1060.jpg,Leaf 0
0.7198492462311558,0.9984998070632394,1.0,0.7645279248691449,0.17576606768238734,0.003115932770751804,4.799529072390035e-32,1.139036311297432e-32,2.5205969678052265e-64,5.869072877725917e-34,8.59817848916301e-65,5.6548595,6989.032943812775,0.00014306084220749626,0,1061.jpg,Leaf 0
0.564622641509434,0.9986932740656673,1.0,0.7245109332292585,0.19467969236240767,0.010122404840543943,1.0050823184250715e-32,1.094755090329167e-32,6.136584949019315e-65,1.0713615704170195e-33,9.706405767805241e-65,6.03029,6917.015325884709,0.0001445501278753116,0,1062.jpg,Leaf 0
0.6502636203866432,0.9985138037862116,1.0,0.7500731979884245,0.1823651191660403,0.0054792589106663165,6.808224734741442e-33,2.6185479749005555e-33,1.0148054375346585e-65,-9.840610210711143e-35,4.388347837987711e-66,5.910676,7143.07599223096,0.0001399761146280471,0,1063.jpg,Leaf 0
0.5646067415730337,0.9984437363743083,1.0,0.7244912103733329,0.19468952931015307,0.010126235045231167,1.3752818268556687e-32,1.3752818268556687e-32,1.8914001032794657e-64,1.3839350422032956e-33,0.0,5.9854393,7530.035598516583,0.00013278386311133276,0,1064.jpg,Leaf 0
0.5471698113207547,0.9980249412524889,1.0,0.7179966500338696,0.1979581373443265,0.011409646363057484,1.8498732727358906e-33,1.3856597910870727e-32,5.629844228838136e-65,1.2116733640364272e-33,4.185866481355428e-65,5.844777,6902.67945284216,0.0001448502942280022,0,1065.jpg,Leaf 0
0.6827344434706398,0.9978410038263398,1.0,0.7574206046231952,0.17897931418091073,0.004255817126891372,0.0,0.0,0.0,0.0,0.0,5.793396,7054.0860756049215,0.0001417417150242575,0,1066.jpg,Leaf 0
0.640625,0.9980001905487805,1.0,0.7476414157720599,0.18350038170210178,0.00589461230703928,3.097332314076463e-33,3.097332314076463e-33,9.593467463822257e-66,2.3780195831705756e-34,0.0,6.029473,7998.261597591055,0.00012501153860265628,0,1067.jpg,Leaf 0
0.5678944474986256,0.9984827253679697,1.0,0.7256609096265293,0.19410705605444262,0.009899771432344754,9.451803421136081e-33,1.0502003801262312e-33,2.789948552860353e-66,-2.925787541724129e-35,1.7787907281993904e-66,6.062333,7222.755152606526,0.00013843215597349987,0,1068.jpg,Leaf 0
0.6261682242990654,0.9983825421180701,1.0,0.7438284329869074,0.18529539365397926,0.006556605131605358,1.3073072263223532e-32,6.581615691140123e-33,5.941242526904569e-65,4.015243277977571e-34,1.4046336142414954e-65,5.9380217,6265.938112941902,0.00015956755627359592,0,1069.jpg,Leaf 0
0.6675675675675675,0.9983128624575993,1.0,0.7541349264364757,0.1804852535291446,0.004797148963701827,5.303662878158935e-33,5.892958753509928e-34,-1.0418088861170784e-66,-4.0815488965227804e-35,-0.0,5.8877506,7186.632736358697,0.00013912786541547847,0,1070.jpg,Leaf 0
0.6869728209934396,0.9976998149878982,1.0,0.7582960323941565,0.1785802772907931,0.00411313765947877,0.0,0.0,0.0,0.0,0.0,5.9070125,8270.164656959822,0.0001209019577622051,0,1071.jpg,Leaf 0
0.6705241660993874,0.9983047274813144,1.0,0.7547968777397648,0.18018080385163524,0.00468734429884367,6.987258120411652e-34,7.763620133790725e-35,1.8082139274540215e-68,0.0,0.0,5.984953,7313.040325231976,0.00013672333697015588,0,1072.jpg,Leaf 0
0.598904443091905,0.9983757156500354,1.0,0.735898517168201,0.18908807626524643,0.007976522807913887,5.794020759677487e-33,3.3605320406129426e-32,4.664218425936897e-64,2.746582135909007e-33,4.837355714060037e-65,6.0938187,6988.4852514081995,0.00014307205238018437,0,1073.jpg,Leaf 0
0.6563769293257514,0.9979510339336127,1.0,0.751530240834152,0.18168842747907035,0.005232906902039621,0.0,0.0,0.0,0.0,0.0,5.851539,7121.567774402656,0.00014039880443031185,0,1074.jpg,Leaf 0
0.6306196840826246,0.9989529770958212,1.0,0.7450555885028269,0.18471568901128965,0.0063421079891377,5.4068476022750424e-33,1.66508455571792e-33,4.137583670606935e-66,-5.810690037630923e-35,-2.800158139316088e-66,5.3211875,6417.578119786127,0.00015579774544106055,1,1100.jpg,Leaf 1
0.6626819126819127,0.9993480697892463,1.0,0.7530520312755928,0.18098446091304132,0.004977597314206432,4.985151095545533e-33,1.027911686072663e-32,-5.110671282208889e-65,-3.2681280255469657e-34,5.29381388766068e-65,5.6754923,6640.8366945589,0.00015056076293161743,1,1101.jpg,Leaf 1
0.8055649813369529,0.9992395848133081,1.0,0.7762835312757461,0.17058045664781063,0.0013199144123978183,2.2158957291737704e-33,1.736783139082145e-33,3.2890049600563924e-66,-4.56919588112571e-35,-8.895018866891881e-67,5.3805966,6801.734113747347,0.0001469997185365725,1,1102.jpg,Leaf 1
0.7038854805725971,0.9990101821716342,1.0,0.7616546178050979,0.17705787944531134,0.003571714895892647,6.189778772287962e-34,4.80898196923911e-33,6.431657151826731e-66,2.817120098416179e-34,-5.24144918400543e-66,4.950779,6099.322928849002,0.00016392574813882488,1,1103.jpg,Leaf 1
0.5828944068221721,0.9993190001757001,1.0,0.7308282424061431,0.1915561996763388,0.008915999856663612,2.93830906413445e-33,2.1743487074594923e-32,1.6453684179612577e-64,1.9532379800170103e-33,5.5973745525808214e-65,5.213864,5952.885670425874,0.0001679575415710781,1,1104.jpg,Leaf 1
0.6003335186214563,0.9992592335247977,1.0,0.7363789787815455,0.1888559586971611,0.007888795357646037,8.63822328228095e-33,1.2036868508096405e-32,1.1977927936238413e-64,9.68480009542922e-34,2.6791414235416915e-65,4.9918027,6226.1206831785385,0.0001605878624933868,1,1105.jpg,Leaf 1
0.6357003891050583,0.9987488798716281,1.0,0.746393503821633,0.18408583380219065,0.006109816428869981,2.3340402722411752e-32,8.977077970158367e-33,1.1927013474580794e-64,4.210176750058499e-34,-5.1576274484673725e-65,5.1010203,5663.370189507644,0.0001765421338196333,1,1106.jpg,Leaf 1
0.7813440320962889,0.9988569688526426,1.0,0.7735512243560515,0.17177166754589468,0.0017277279937195913,9.774914666857539e-34,1.0861016296508377e-34,3.538850249790616e-68,0.0,0.0,5.145812,6222.511764790655,0.0001606809849155379,1,1107.jpg,Leaf 1
0.608800275008594,0.9990917806243557,1.0,0.7389194635990558,0.18763363356362212,0.007428602666509852,0.0,0.0,0.0,0.0,0.0,4.8728895,5631.0379110079,0.00017755562299136613,1,1108.jpg,Leaf 1
0.6748066748066748,0.998990108760917,1.0,0.7557589945401391,0.1797392506832789,0.0045284204584088205,2.7995979526270776e-34,6.998994881567693e-33,-2.7432120437238025e-66,2.8259228311293166e-34,9.405298435624465e-66,5.169389,5678.121259789163,0.00017608357952848588,1,1109.jpg,Leaf 1
0.7339019189765459,0.9989927510286205,1.0,0.7668819719638889,0.17471492446490458,0.0027475270529995497,4.987336504031155e-33,2.6403546197811997e-33,8.830531856386569e-66,-8.303945666656897e-35,3.7181186763732927e-66,5.013448,6024.092446716479,0.0001659725570758627,1,1110.jpg,Leaf 1
0.6614123581336696,0.9992082473309716,1.0,0.7527538971350565,0.18112215089448414,0.0050274557668664975,6.403403657369689e-33,7.114892952632988e-34,-1.1991685807307838e-66,-4.772092131162963e-35,-9.318238740183704e-67,5.2206297,5653.009882689476,0.00017686562647540406,1,1111.jpg,Leaf 1
0.6234296482412061,0.9991823095325494,1.0,0.7431068352292048,0.18563716824342358,0.006683380455659369,6.372185966225454e-33,6.372185966225454e-33,4.060475398816061e-65,5.209385944728318e-34,0.0,4.9202867,5632.088798886546,0.00017752249888154846,1,1112.jpg,Leaf 1
0.7176625082074852,0.9992143942320226,1.0,0.7641616407015458,0.17593020532340345,0.003173659367357121,1.8600218739024364e-33,4.793870809026899e-34,3.224721609856394e-67,-7.561788272474704e-36,3.176920719402423e-67,5.105625,5469.603280324478,0.00018279519620744406,1,1113.jpg,Leaf 1
0.6044990844886216,0.9993058253960151,1.0,0.7376464266849744,0.1882450882450882,0.00765843547062328,1.193072020562092e-33,1.1930720205620926e-33,-1.423420846248114e-66,-1.0440870030093835e-34,0.0,5.2090273,6134.081033276376,0.0001629970320809211,1,1114.jpg,Leaf 1
0.5663103149378792,0.9992010094994369,1.0,0.725140406103705,0.19436601830787403,0.010000371295079049,1.2581135250794428e-32,1.3979039167549366e-33,1.641473702802185e-66,-8.387579209537865e-35,5.627909838178921e-66,4.8972464,5079.575651790404,0.00019682808967672752,1,1115.jpg,Leaf 1
0.7144901610017889,0.9991416462797954,1.0,0.7635997624122647,0.17618229778574082,0.0032624242752857034,2.3172629578581072e-32,9.825194941318375e-33,7.825167514442363e-65,4.7648369082703645e-34,1.2591749570890125e-64,4.9629483,5875.645608508008,0.00017016510210386584,1,1116.jpg,Leaf 1
0.5458992805755396,0.9991852337845064,1.0,0.7175785503216541,0.1981705872922178,0.011493803889964729,0.0,0.0,0.0,0.0,0.0,4.673278,5421.133990327497,0.00018442923059147788,1,1117.jpg,Leaf 1
0.5847272727272728,0.9993430825669631,1.0,0.7314330090591661,0.19126001227266498,0.008802614516762194,2.848306696008248e-32,4.824010762603564e-32,1.565835276853089e-63,4.402418750895387e-33,8.635202731659655e-64,5.671646,5661.442566111399,0.00017660223275107505,1,1118.jpg,Leaf 1
0.6746107403876708,0.9992113551684226,1.0,0.755722648570652,0.17975591084150755,0.004534409704682254,1.5932217565063948e-32,2.1211532261179817e-32,3.4753243637534026e-64,1.3369287713766915e-33,1.7684253342666526e-64,5.250903,6270.156189776721,0.00015946022866249234,1,1119.jpg,Leaf 1
0.7611196319018405,0.9991129792461869,1.0,0.7709353964133535,0.17292000819237702,0.0021235514554739533,1.9753878769639273e-33,2.194875418848808e-34,1.0176566172918476e-67,3.890164095052316e-36,-1.0262083535716114e-67,5.0994186,6455.620871812383,0.00015487977687611982,1,1120.jpg,Leaf 1
0.7229385307346327,0.9992855086351474,1.0,0.7650743611122728,0.1755214932117311,0.0030300168014979895,2.985979416669386e-35,3.613035094169952e-33,-1.1867293265185167e-66,-1.988816426420409e-34,0.0,5.4065223,5543.334961683394,0.00018036428298631797,1,1121.jpg,Leaf 1
0.6113869579609401,0.9991277444820026,1.0,0.7396807273546251,0.18726899519036444,0.007291898781830971,1.5784314569020082e-33,2.3212227307382476e-33,-2.525929543918251e-66,-1.902866689290565e-34,3.655270056728117e-66,4.8014603,6597.1869046431175,0.00015155678589466812,1,1122.jpg,Leaf 1
0.6191756272401434,0.9988287065133384,1.0,0.741903873027933,0.18620841232526153,0.0068957950429168625,3.0447458472745956e-32,3.7201053697754307e-32,1.2092154108732463e-63,2.752714996986185e-33,3.2454794928743166e-64,4.9110537,6022.835929448873,0.00016600717743842853,1,1123.jpg,Leaf 1
0.80042194092827,0.9990511333684765,1.0,0.7757382308953078,0.17081752242247644,0.0014008481887754654,0.0,0.0,0.0,0.0,0.0,5.201454,6931.904051268191,0.00014423969993023004,1,1124.jpg,Leaf 1
0.6676970633693973,0.999228061136871,1.0,0.7541915982472481,0.18045916768043413,0.0047877334221372685,6.779368372325839e-34,7.532631524806489e-35,4.766205165834715e-69,-3.127252543771804e-36,-1.6341274854290455e-68,5.0975027,6791.369098308118,0.00014722403708141918,1,1125.jpg,Leaf 1
0.869187145557656,0.9991871208900722,1.0,0.781548377326648,0.16830861495909313,0.000550012091670483,0.0,0.0,0.0,0.0,0.0,5.257475,6682.030114997106,0.0001496327238980926,1,1126.jpg,Leaf 1
